"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/snapshots-of-provence","Day","Snapshots of Provence","1 creation, 1 place, every week. A tourism promotion with a difference, focussing on contemporary artistic creation. 3 years on, it is now an event under the banner of Marseille-Provence 2013, European Capital of Culture.","UZIK","France",7.56,"Art & Illustration,App Style,Responsive Design,CSS3","Blue,White"
"https://www.awwwards.com/sites/diesel-intimate-collection","Day","Diesel Intimate Collection","Diesel presents the FW 2013 Intimate Collection with two interactive and spicy galleries. With a navigation designed to have maximum effect on mobile devices, the site mixes the presentation of the collection with a playful experience","H-ART","Italy",7.53,"Fashion,Fullscreen,Responsive Design,Unusual Navigation,CSS3,HTML5,jQuery","Black,Silver,White"
"https://www.awwwards.com/sites/ff-mark-1","Day","FF Mark","A special type project, FF Mark is a collaboration between Hannes von Döhren, FontFont’s very own Christoph Koeberlin and the entire FontFont Type Department with creative support and input from Erik Spiekermann.","FF Mark ","United States",7.15,"Art & Illustration,Clean,Flexible,Navigation Menu,Typography,Video","Red,White"
"https://www.awwwards.com/sites/daniella-draper","Day","Daniella Draper","Clean, open and light site design for an up and coming jewellery designer. The site is responsive, HTML5 and serves different size images for tablets and mobiles.","HoohaaDesign ","United Kingdom",7.41,"Fashion,Clean,Flat Design,CSS3,HTML5",",Green,Silver,White"
"https://www.awwwards.com/sites/beyond-by-lexus-magazine","Day","BEYOND BY LEXUS Magazine","This is the WEB version of the quarterly magazine ""BEYOND BY LEXUS"", published by automobile brand, LEXUS. It is made up of the TOP PAGE and 14 sections of contents. We are incorporating the ""technology of expressions"" on the WEB, and offering fresh expressions which have not been possible on the magazine pages.","Saatchi & Saatchi Fallon Tokyo Inc.","Japan",7.43,"Promotional,Animation,Parallax,Scrolling,CSS3,HTML5,jQuery","Black,Brown,Silver"
"https://www.awwwards.com/sites/nokia-the-zoom-project","Day","Nokia - The Zoom Project","The Zoom Project sees news being co-created with the public requesting stories through #zoomproject with the stories coming to life on a website that embraces the Windows Phones UI transitions using CSS3 transforms.","relax we are the good guys","Germany",7.18,"Animation,Flat Design,Responsive Design,Social Integration,CSS3,HTML5","Blue,White"
"https://www.awwwards.com/sites/enjoy-your-privacy","Day","Enjoy Your Privacy","Built in HTML5 with our proprietary Copper framework, EnjoyYourPrivacy is an interactive second-screen experience that gives users a view of might happen if their device is unprotected.","Jam3","Canada",8.08,"Web & Interactive,Clean,Fullscreen,Video,HTML5","Black,White,Yellow"
"https://www.awwwards.com/sites/westin-finds-from-afar","Day","Westin Finds from Afar","Travel better. From the perfect farm-to-table restaurant, to an inspiring view - pull back the curtain and discover well-kept-secrets surrounding Westin hotels worldwide.","DOMANI ","United States",7.3,"Hotel / Restaurant,Big Background Images,Clean,Flat Design,Navigation Menu,Responsive Design,HTML5","Green,Silver,White"
"https://www.awwwards.com/sites/jonathan-da-costa","Day","Jonathan Da Costa","The work of Jonathan Da Costa, Paris based designer & art director.","Jonathan Da Costa","France",7.41,"Design Agencies,App Style,Minimal,Portfolio,Responsive Design,Unusual Navigation","Black,Silver,White"
"https://www.awwwards.com/sites/good-morning-breakfast","Day","Good Morning Breakfast","This is a little story about how our small Scandinavian agency managed to stand out as a high-end digital production agency at the Cannes Lions festival.","Good Morning AS","Norway",7.33,"Promotional,App Style,Graphic design,Retro,Single page,Texture","Black,Brown,Yellow"
"https://www.awwwards.com/sites/oregon-gridiron","Day","Oregon Gridiron","Oregongridiron.com is an interactive experience showcasing all that the University of Oregon has to offer its prospective recruits.","Super Top Secret ","United States",7.33,"Sports,Animation,Big Background Images,Graphic design,Unusual Navigation,Video,HTML5","Black,Green"
"https://www.awwwards.com/sites/andre-maurice","Day","Andrè Maurice","Andre Maurice combines contents and production processes of a modern industrial company with traditions and taste of the old handicraft","AQuest","Italy",7.9,"Fashion,Responsive Design,CSS3,HTML5,jQuery","Blue,Brown,Silver"
"https://www.awwwards.com/sites/amsterdam-dance-event","Day","Amsterdam Dance Event","With over 2.000 artists from around the globe performing in 100 of the best clubs in Amsterdam, ADE's festival has grown into the worlds biggest club festival for electronic music.","bravoure","Netherlands",7.84,"Events,Fullscreen,Responsive Design","Black,Silver,Yellow"
"https://www.awwwards.com/sites/super-spice-dash","Day","Super Spice Dash","Super Spice Dash is an immersive and fast paced endless runner HTML 5 game. Working as a treat on most of the digital devices.","Razorfish London ","United Kingdom",7.48,"Food & Drink,Colorful,Responsive Design,HTML5,WebGL","Blue,Green,Red"
"https://www.awwwards.com/sites/canalsat-sports","Day","Canalsat Sports","""Every sport deserves his chain"" : Discover the Canalsat website dedicated to sports !","Dagobert","France",7.45,"Promotional,Fullscreen,Graphic design,Responsive Design,Video,CSS Framework,HTML5","Black,Pink,Silver"
"https://www.awwwards.com/sites/usm-modular-furniture","Day","USM – Modular furniture","A corporate website and online shop as flexible and modular as the timeless design classics it exhibits. Elaborate 3D animations show the versatility of the furniture.","Scholz & Volkmer GmbH","Germany",7.29,"Business & Corporate,Clean,Responsive Design,Wordpress,HTML5",",Black,Silver,White"
"https://www.awwwards.com/sites/banana-cafe","Day","Banana Café","Banana Café presents the main bets of its collection and creates an universe full of suggestions to let your closet with much more style.","Weecom Digital Agency","Brazil",7.33,"Fashion,Flexible,Video,CSS3,HTML5,jQuery","Blue,Red,White"
"https://www.awwwards.com/sites/audi-onemillionreasons","Day","Audi #onemillionreasons","Every like has got a reason for Audi brand fans; using WebGL technology, social content tagged #onemillionreasons counts toward building a realtime 3D installation of the iconic Audi R8.","Razorfish","Germany",7.55,"Web & Interactive,Clean,Social Integration,HTML5,WebGL","Blue,Silver,White"
"https://www.awwwards.com/sites/museum-of-mario","Day","Museum of Mario","An interactive experience exploring the many eras of Mario. Turn on the audio and click around to find hidden interactions!  Built by Intel's HTML5 Hub and IGN.","Kyle Simpson (HTML5Hub) ","United States",7.83,"Games & Entertainment,Animation,Parallax,Video,CSS3,HTML5,WebGL","Black,Blue,Red"
"https://www.awwwards.com/sites/bjorn-meier","Day","Björn Meier","Product Design Studio Berlin","BASICS09","Germany",7.38,"Other,Minimal,Navigation Menu,Portfolio,Responsive Design","Black,Silver,White"
"https://www.awwwards.com/sites/jan-finnesand","Day","Jan Finnesand","Personal portfolio for the Art & Creative Director Jan Finnesand.","Jan Finnesand","Norway",7.31,"Other,Clean,Flat Design,Fullscreen,Minimal,Portfolio,Responsive Design","Black,Green,White"
"https://www.awwwards.com/sites/moma-magritte-1926-1938","Day","MoMA Magritte, 1926-1938","This site for MoMA’s exhibition, Magritte: The Mystery of the Ordinary, brings the artist’s breakthrough Surrealist years to digital life with sound, typography and animation.","Hello Monday","Denmark",7.17,"Art & Illustration,Animation,Flat Design,Graphic design,HTML5","Black,Brown,Silver"
"https://www.awwwards.com/sites/diesel-shoes-bags-accessories","Day","Diesel Shoes, Bags & Accessories","Diesel presents the Fall Winter 2013 collection Shoes, Bags & Accessories with a series of emotional galleries that take advantage of mobile technologies to provide an innovative navigation. The integration with the compass device delivers an entertaining and engaging experience.","H-ART","Italy",7.65,"Fashion,Fullscreen,Responsive Design,Unusual Navigation,CSS3,HTML5,jQuery","Brown"
"https://www.awwwards.com/sites/nedd","Day","Nedd","Nedd is a digital innovation agency based in Paris and Montpellier. We help brands build new relationships with consumers.","Nedd","France",7.79,"Web & Interactive,Colorful,Flat Design,Responsive Design,HTML5","Green,Orange,White"
"https://www.awwwards.com/sites/the-wes-anderson-collection","Day","The Wes Anderson Collection","The Wes Anderson Collection by Matt Zoller Seitz is the first in-depth overview of Anderson’s filmography, guiding readers through his life and career.","Outsider ","United States",7.02,"Film & TV,Animation,Colorful,Single page,CSS3,jQuery","Blue,Orange,Yellow"
"https://www.awwwards.com/sites/il-ho-com","Day","il-ho.com","Il-Ho Jung is a Freelance Art Director/Designer for graphic design, interactive and motion.","Il-Ho Jung","Germany",7.16,"Business & Corporate,Clean,Fullscreen,Graphic design,Portfolio,HTML5","Black,Silver,White"
"https://www.awwwards.com/sites/bulo-love-work","Day","Bulo, Love Work","Bulo, partner of architects. Furniture designed and made in Mechelen. Full responsive, includes falling chairs!","Mr. Henry","Belgium",7.81,"Business & Corporate,Clean,Fullscreen,Minimal,Responsive Design,CSS3","Red,Silver,White"
"https://www.awwwards.com/sites/martina-sperl","Day","Martina Sperl","A skilled trade’s brand has to be tangible. It has to be the base for an atmospheric and authentic design, it has to tell a story. Martina Sperl realized her life’s dream and opened an own upholstery workshop in Graz. The subtle Corporate Design deals with Sperl as a person and breathes fresh life into her furniture. It’s simply some kind of eternal beauty that she’s able to give to the things she's working with. The website offers even more insights: Large images and film sequences create a vivid overall picture.","moodley","Austria",7.37,"Architecture,Responsive Design,Wordpress,CSS3,HTML5","White"
"https://www.awwwards.com/sites/intro-musique-emergente","Day","Intro - Musique Émergente","Événement d'une journée complète permettant aux artistes émergent de la ville de Québec de montrer leur talent dans une salle intime et professionnelle.","MamboMambo","Canada",7.41,"Music & Sound,Big Background Images,Colorful,Parallax,CSS3","Blue,Red"
"https://www.awwwards.com/sites/stereo","Day","Stereo","We amplify brands through innovative ideas, inspiring content and integrated campaigns.","Stereo ","United Kingdom",7.14,"Design Agencies,Animation,Portfolio,Web Fonts,HTML5","Black,Blue,Green"
"https://www.awwwards.com/sites/tria","Day","Tria","Tria is an advertising agency that delivers work with soul, to brands that wish to make a difference.","Tria","Greece",7.08,"Design Agencies,Parallax,Portfolio,Responsive Design,Single page,jQuery","Black,White"
"https://www.awwwards.com/sites/123-piano","Day","123-piano","Seven pianos. Seven artists. Seven locations in Ghent (Belgium). Everyone is allowed to play a tune - from August 14th until September 28th, 2013.","De Facto Image Building","Belgium",7.13,"Culture & Education,Big Background Images,Colorful,Fullscreen,Responsive Design,Single page,Wordpress","Black,Orange,Yellow"
"https://www.awwwards.com/sites/fillet-digital-agency","Day","Fillet Digital Agency","Website of a brazilian digital agency established in São Paulo, Brazil.","Fillet Digital Agency","Brazil",7.33,"Web & Interactive,Animation,Flat Design,Typography,HTML5,jQuery","White,Yellow"
"https://www.awwwards.com/sites/diplomatic-cover","Day","Diplomatic-Cover","Discover the new Diplomatic-cover's website, we recommend the multi-screen navigation. Enjoy!","Diplomatic-cover","France",7.81,"Web & Interactive,Animation,Portfolio,CSS3,HTML5,WebSockets","Black,Silver,White"
"https://www.awwwards.com/sites/hellorun","Day","HelloRun™","An HTML5 game by HelloEnjoy with music by Du Tonc","HelloEnjoy ","United Kingdom",7.48,"Games & Entertainment,HTML5,WebGL","Black,White"
"https://www.awwwards.com/sites/adcade","Day","Adcade","The evolution of rich media advertising.","Legwork ","United States",7.24,"Technology,Animation,Responsive Design,Scrolling,Single page,Typography,HTML5","Blue,Silver,Yellow"
"https://www.awwwards.com/sites/les-enfants","Day","Les Enfants","Les Enfants is a team of creatives evolving in advertising videos production.","Deux Huit Huit","Canada",7.08,"Film & TV,Clean,Portfolio,Video,Wordpress,CSS3","Black,Silver,White"
"https://www.awwwards.com/sites/codetex-group","Day","Codetex Group","Fabric quality control and integrated services","AQuest","Italy",7.05,"Business & Corporate,Clean,Parallax,CSS3,HTML5","Black,Green,White"
"https://www.awwwards.com/sites/welcome-to-kit-kat-4-4","Day","Welcome To Kit Kat 4.4","The future of confectionery has arrived. Welcome to KITKAT 4.4","James Keane ","United Kingdom",7.29,"Food & Drink,Animation,Parallax,Scrolling,Single page,HTML5","Black,Red"
"https://www.awwwards.com/sites/gravity","Day","Gravity","The official site for Alfonso Cuaron’s movie Gravity, featuring Spacewalk, an immersive WebGL experience recreating the visceral feelings of being alone in the vastness of space.","B-Reel ","United States",8,"Web & Interactive,Fullscreen,Video,CSS3,HTML5,WebGL","Black,Green"
"https://www.awwwards.com/sites/sonia-rykiel-fw13","Day","Sonia Rykiel FW13","Discover Sonia Rykiel FW13 Collection. Sonia Rykiel is built using HTML5 and Javascript, and optimized for desktop and tablets.","84.Paris","France",8.12,"Fashion,Clean,Colorful,Navigation Menu,Parallax","Black,Red,White"
"https://www.awwwards.com/sites/lois-jeans-autumn-winter-2013","Day","Lois Jeans Autumn-Winter 2013","Mystery and desert in the new campaign 'Enjoy Life, Take the Risk' of Lois Jeans for Autumn Winter 2013 season.","Nectar","Spain",7.21,"Fashion,Clean,Horizontal Layout,Minimal,Video,HTML5","Black,Green,Orange"
"https://www.awwwards.com/sites/just-a-reflektor","Day","Just A Reflektor","""Just A Reflektor"" is an interactive film directed by Vincent Morisset featuring a new song from Montreal-based rock band Arcade Fire. The film is designed to play on your computer's web browser while you cast a ""virtual projection"" on the screen using your mobile device. This is accomplished by holding up your mobile device in front of your computer’s webcam, which recognizes a code on the device's screen and is able to determine the device's position in real space.","AATOAA Google Creative Lab UNIT9 ","United States",8.27,"Web & Interactive,Fullscreen,Texture,Unusual Navigation,Video,HTML5,WebGL","Black"
"https://www.awwwards.com/sites/une-cuisine-astucieuse","Day","Une Cuisine Astucieuse","Discover some British inventions that transformed our everyday life at home ! Get ready to do the swing on some original brit pop tracks and to get your socks knocked off by the smartest idea of all.","Oliv and pop","France",7.27,"Promotional,Animation,Colorful,Fullscreen,Parallax,HTML5","Green,Red,Yellow"
"https://www.awwwards.com/sites/srg","Day","SRG","Scientific Reform Group is a company aiming at changing the world and saving lives. Their ADS will save millions of lives. Our website reflects the image and is at the same time simple yet sophisticated.","Phoenix Media","Canada",7.46,"Technology,Big Background Images,Clean,Fullscreen,Graphic design,Parallax,HTML5",""
"https://www.awwwards.com/sites/le-col-de-claudine","Day","Le col de Claudine","Claudine Romantique","Benjamin Guedj","France",7.47,"Fashion,Colorful,Parallax,Photography,Typography,CSS3,HTML5","Green,Pink,White"
"https://www.awwwards.com/sites/wacom-com","Day","Wacom.com","Imagine a product site that is meant to inspire you. A site that showcases and celebrates creativity from all over the world. And rewards loyalty to the brand. A site that helps you find a product that best matches your needs. And knows how to nudge you in the right direction. Imagine.","Fi ","United States",7.86,"Business & Corporate,Bright,Colorful,Graphic design,Navigation Menu,Scrolling","Black,Green,Pink"
"https://www.awwwards.com/sites/greats","Day","GREATS","An online-only men's footwear brand that makes high quality product and sells it direct to the consumer at a value price.","Wondersauce ","United States",7.38,"",",Silver,White,Yellow"
"https://www.awwwards.com/sites/wwf-40-ans-d-engagement","Day","WWF- 40 ans d’engagement","WWF- 40 ans d’engagement au service de la Planète","WWF-France","France",7.73,"Other,Graphic design,Parallax,HTML5",""
"https://www.awwwards.com/sites/is-this-the-future-of-the-airline-website","Day","Is This the Future of the Airline Website?","At Fi, we look at industry verticals such as travel through the lens of progressive disruption. So we asked ourselves, what is the future of the airline website?","Fi ","United States",8.08,"Web & Interactive,Responsive Design","Blue,Orange,Yellow"
"https://www.awwwards.com/sites/greyp-g-12-electric-bicycle","Day","Greyp G-12 Electric Bicycle","A simple and interactive website that demonstrates the functionality and features of the Greyp electric bicycle.","Infinum","Croatia",7.3,"Web & Interactive,Animation,Big Background Images,Clean,Navigation Menu,Scrolling","Black,White,Yellow"
"https://www.awwwards.com/sites/the-dangers-of-drug-driving-1","Day","The Dangers of Drug Driving","This interactive guide allows users to see how different drugs can affect your driving ability - and why you shouldn't get behind the wheel if you're under the influence.","Epiphany Search ","United Kingdom",7.51,"Web & Interactive,Animation,Fullscreen,CSS3","Black,Blue,Silver"
"https://www.awwwards.com/sites/desktime","Day","Desktime","Brand spanking new homepage for Desktime designed to showcase new application features. Designed by Chris Malven of Desktime.","Chris Malven ","United States",7.55,"Bright,Clean",",Blue,Green,White"
"https://www.awwwards.com/sites/alkopedia","Day","Alkopedia","Alkopedia is an interactive tool where 13-15 year olds can learn more about alcohol. The site presents 9 animated questions for reflection and discussion.","Dareville","Sweden",7.64,"Culture & Education,Institutions,Animation,Colorful,HTML5,SVG","Green,Orange,Yellow"
"https://www.awwwards.com/sites/football-transfer-window","Day","Football Transfer Window","Signal Noise designed a rich user experience website across multiple devices that visualises transfers and gives users in-depth analysis on this summer’s spending across all the top European football leagues.","Signal Noise ","United Kingdom",7.69,"Sports,Bright,Clean,CSS3,HTML5","Blue"
"https://www.awwwards.com/sites/g-star-raw","Day","G-Star RAW","This season G-Star RAW illustrates the philosophy of destroying something to create the new, and continues G-Star’s exploration into the world of denim.","Cartelle","Netherlands",7.59,"Fashion,Flat Design,Flexible,Minimal,Photography,CSS3,HTML5","Silver"
"https://www.awwwards.com/sites/play-dot-to-dot","Day","Play Dot To Dot","Play Dot To Dot! It's the most fun you can have with your pants on!","PH/NG","Australia",8.15,"Games & Entertainment,Animation,Minimal,HTML5","Green"
"https://www.awwwards.com/sites/vilebrequin-magazine","Day","Vilebrequin Magazine","Online Magazine for Vilebrequin, dream and evasion, charity action, save the turtles, Lifestyle and travel, news and Saint Tropez spirit, Father & Son activities","5ème Gauche","France",7.19,"Web & Interactive,Fullscreen,Responsive Design,Scrolling,CSS3,HTML5,SVG","Blue,Brown,White"
"https://www.awwwards.com/sites/aquaceutic","Day","Aquaceutic","Aquaceutic","hitmo","Poland",7.46,"Food & Drink,Animation,Big Background Images,Bright","Black,Green,White"
"https://www.awwwards.com/sites/cfye-magazine","Day","CFYE Magazine","CFYE is an online magazine showing the works and thoughts of passionate, inspiring people","Arden","Netherlands",7.25,"Art & Illustration,Big Background Images,Clean,Flat Design,Wordpress,CSS3","Pink,White"
"https://www.awwwards.com/sites/miagui-imagevertising","Day","Miagui Imagevertising","Miagui is a creative production studio, focused on advertising images.","Pianofuzz Design Studio","Brazil",7.75,"Art & Illustration,Graphic design,Photography,Portfolio","Black,Red,White"
"https://www.awwwards.com/sites/gomacro","Day","GoMacro","GoMacro’s natural energy & protein bars are made fresh daily on a sustainable farm in Wisconsin. The branded e-commerce experience unfolds horizontally lets users explore the stories behind the bars.","Hello Monday","Denmark",7.31,"Animation,CSS3",",Black,Brown,Red"
"https://www.awwwards.com/sites/house-campaign","Day","House Campaign","New campaign page for House brand AW2013. Carefully designed layout exposes the most important content: campaign video, photographic materials and the latest lookbook.","zjednoczenie.com","Poland",7.3,"Fashion,Photography,Responsive Design,Typography,Unusual Navigation,Video","Black,Red,Yellow"
"https://www.awwwards.com/sites/parallax-js","Day","parallax.js","Simple, lightweight Parallax Engine that reacts to the orientation of a smart device. Where no gyroscope or motion detection hardware is available, the position of the cursor is used instead.","Matthew Wagerfield ","United Kingdom",7.54,"Web & Interactive,Animation,Responsive Design,CSS3,HTML5","Black,Pink,Red"
"https://www.awwwards.com/sites/invictus-award-by-paco-rabanne","Day","Invictus Award by Paco Rabanne","Discover the Invictus Award, an epic sport competition brought to you by Paco Rabanne.","DAN Paris","France",7.29,"Fashion,Animation,Big Background Images,Fullscreen,Navigation Menu,Parallax,HTML5","Black,Blue,Silver"
"https://www.awwwards.com/sites/abby-putinski-illustration","Day","Abby Putinski - Illustration","An interactive website showcasing illustration and design work through a fun, engaging user experience that allows exploration and gives a shout out to the great city of San Francisco.","Ab Putinski ","United States",7.06,"Art & Illustration,Colorful,Portfolio,Responsive Design,CSS3,HTML5",""
"https://www.awwwards.com/sites/bienville-capital-management","Day","Bienville Capital Management","Utilizing CSS3 & HTML5 to create clean, easy navigation of a new site for NYC investment firm Bienville Capital Management.  The tilt shift video stunningly portrays the unique perspective that defines their approach.","RSQ & We Can't Stop Thinking ","United States",7.21,"Business & Corporate,Big Background Images,Clean,Responsive Design,Video,CSS3,HTML5",""
"https://www.awwwards.com/sites/the-mobile-index","Day","The Mobile Index","The Mobile Index is a multimedia glossary of portable tech terms, brought to you by the folks at Mobext.","Chris Thomas ","United Kingdom",7.28,"Mobile & Apps,Minimal,Responsive Design,Scrolling,HTML5","Black,Silver,White"
"https://www.awwwards.com/sites/theq-camera","Day","theQ camera","Simple, colourful  and dynamic website for the first social camera.","theQ lifestyle","Sweden",7.65,"Technology,Colorful,Fullscreen,Parallax,Photography,Responsive Design,Typography","Black,Green,Red"
"https://www.awwwards.com/sites/hverdagsreisen","Day","Hverdagsreisen","Responsiv HTML site aimed to collect commuting habits and presenting overall statistics","Good Morning AS","Norway",7.56,"Other,Colorful,HTML5","Yellow"
"https://www.awwwards.com/sites/fcinq","Day","FCINQ","We craft innovative experiences from strategy to back end development  and anything that will make your brand's digital life sexier, easier and more profitable","FCINQ","France",7.69,"Web & Interactive,Clean,Portfolio,Responsive Design,Scrolling,CSS,jQuery","Black,White,Yellow"
"https://www.awwwards.com/sites/cerveza-austral-torres-del-paine-launch-site","Day","Cerveza Austral Torres del Paine launch site","After having researched and filmed the lives of five people from Chilean Patagonia, we found the value of living connected with nature and started a journey to the origin.","Islandia","Chile",7.14,"Food & Drink,Fullscreen,Photography,Typography,Video,HTML5","Black,Brown,Silver"
"https://www.awwwards.com/sites/moving-things-design-co","Day","Moving Things Design Co.","We are a creative ideation lab for forward thinking brands.","Moving Things Design Co.","Philippines",7.17,"Design Agencies,Colorful,Flat Design,Icons,Minimal,Portfolio","Blue,Red,Yellow"
"https://www.awwwards.com/sites/fubiz-for-ipad-android-tablet","Day","Fubiz for iPad & Android tablet","Discover the new Fubiz tablet application and access the site’s content directly from your living room.","The Twelve","France",7.39,"Mobile & Apps,Big Background Images,Clean,Flat Design,Single page,Video","Black,Red,White"
"https://www.awwwards.com/sites/babbit","Day","Babbit","Babbit is a browser game by Hover Studio. Eat as many carrots as you can and stay away from the Farmer's dynamite!","Hover Studio ","United Kingdom",7.35,"Games & Entertainment,Animation,Colorful,HTML5","Green,Silver,White"
"https://www.awwwards.com/sites/marmoset","Day","MARMOSET","Marmoset is a full service music agency headquartered in Portland, Oregon, USA, crafting original music for story-driven creative endeavors and curating a hand picked roster of fascinating and obscure indie artists for music licensing opportunities.","Flavor ","United States",7.7,"Music & Sound,App Style,Clean,Fullscreen,Responsive Design",",Pink"
"https://www.awwwards.com/sites/lamb-s-navy-rum","Day","Lamb's Navy Rum","A fully responsive and content rich Website as part of an above the line UK consumer campaign to relaunch Lamb's Navy Rum, a drink of True British Character.","Grapple Agency ","United Kingdom",7.19,"Food & Drink,Big Background Images,Responsive Design,Texture,Video,Social Integration","Black,Blue,Red"
"https://www.awwwards.com/sites/reunite-the-river","Day","Reunite The River","You use enough water each week to fill a 40-foot lap pool. And it comes from places like the Colorado River. Take the pledge to restore 1,000 gallons of water to the river and reunite it with the Gulf of California.","Unit9 ","United States",7.53,"Culture & Education,Animation,Colorful,Infinite Scroll,HTML5","Blue,Brown,Green"
"https://www.awwwards.com/sites/heikopaiko","Day","HEIKOPAIKO","Simple and responsive yet elegant Portfolio of Germany based Webdesigner and Developer Heiko Brömmelstrote","HEIKOPAIKO","Germany",7.12,"Web & Interactive,Flat Design,Minimal,Portfolio,Responsive Design,Single page,CSS3","Red,Silver,White"
"https://www.awwwards.com/sites/mah-ze-dahr-bakery","Day","Mah Ze Dahr Bakery","Conceived, built and run by lovers and purveyors of food, Mah-Ze-Dahr Bakery transports the curious on a delectable journey of mystery and desire that will elevate the baked good to a piece of comforting decadence that can be experienced every day.","W&Co. ","United States",6.91,"Food & Drink,Big Background Images",",Black,White,Yellow"
"https://www.awwwards.com/sites/neotokio-summer-edition","Day","neotokio! summer edition","neotokio! summer edition","neotokio!","Italy",7.3,"Promotional,Clean,Fullscreen,HTML5","Black,Silver,White"
"https://www.awwwards.com/sites/hotelstyle","Day","Hotelstyle","Welcome Gentleman","AQuest","Italy",7.68,"Fashion,Fullscreen,Parallax,Responsive Design,CSS3,HTML5,jQuery","Black,White"
"https://www.awwwards.com/sites/tcm-summer-under-the-stars-13","Day","TCM Summer Under the Stars '13","Turner Classic Movie's Summer Under the Stars features a different star every day in August.","1 Trick Pony ","United States",7.57,"Film & TV,Colorful,Scrolling,Typography,Wordpress,jQuery","Black,Orange,Red"
"https://www.awwwards.com/sites/mediaboom","Day","mediaBOOM","Transport yourself to the virtual world of mediaBOOM, an award-winning digital advertising agency in Guilford, CT. The website features case studies and a 3D reel.","mediaBOOM ","United States",7.21,"Design Agencies,Fullscreen,Retro,Video,CSS3,HTML5,SVG","Black,White,Yellow"
"https://www.awwwards.com/sites/yep","Day","Yep!","Create instant meetings with fun people","Keepa","Ukraine",7.82,"Promotional,Big Background Images,Colorful,Scrolling,Single page,HTML5","Orange,Pink,Yellow"
"https://www.awwwards.com/sites/brave-people","Day","Brave People","Brave People is a creative agency in Tampa, Florida specializing in branding, interactive and photo/video.","Brave People ","United States",7.08,"Design Agencies,Big Background Images,Clean,Graphic design,Parallax,Responsive Design,jQuery","Black,Silver,White"
"https://www.awwwards.com/sites/spring-summer","Day","Spring/Summer","Spring/Summer is a creative studio creating high-end digital solutions for companies worldwide and make creativity and technology merge in new and groundbreaking ways.","Spring/Summer","Denmark",7.1,"Design Agencies,Big Background Images,Colorful,Flexible,Fullscreen,Graphic design,Portfolio","Blue,Green,Orange"
"https://www.awwwards.com/sites/aubert-axel-portfolio","Day","Aubert Axel Portfolio","Axel Aubert, interactive junior artistic director","Axel Aubert","France",7.07,"Art & Illustration,Graphic design,Portfolio,CSS3,HTML5,jQuery","Black,White"
"https://www.awwwards.com/sites/trask-industries","Day","Trask Industries","Everyone knows that giant robot Sentinels have been protecting us from mutants for 50 years, but what else does Trask Industries do? Trask-Industries.com tells that story.","Ignition Interactive ","United States",7.23,"Film & TV,Animation,Clean,Responsive Design,HTML5","Black,White,Yellow"
"https://www.awwwards.com/sites/jobs-is-free","Day","Jobs is free","French website of the JOBS movie in partnership with Free","Benjamin Guedj","France",7.34,"Film & TV,Colorful,Fullscreen,Video,CSS3,HTML5","Green,White,Yellow"
"https://www.awwwards.com/sites/the-power-inside","Day","The Power Inside","All those mustaches you've seen cropping up on the upper lips of men everywhere aren't just a case of fashion gone wrong. Intel/Toshiba believe it's a sign of something more sinister: an alien invasion.","Tool ","United States",7.08,"Film & TV,Fullscreen,Responsive Design,Video,Social Integration,HTML5","Black,Yellow"
"https://www.awwwards.com/sites/bluestepstudio","Day","Bluestepstudio","Bluestepstudio is a creative design studio from Italy specializing in digital design and development.","Bluestepstudio","Italy",7.34,"Design Agencies,Animation,Big Background Images,Clean,Portfolio,Responsive Design","Black,Blue,White"
"https://www.awwwards.com/sites/orange-history","Day","Orange History","200 years of communications and innovations serving 230 million customers.","UZIK","France",7.09,"Business & Corporate,Flexible,Infinite Scroll,Parallax,CSS3,HTML5","Black,Orange,White"
"https://www.awwwards.com/sites/grafik","Day","Grafik","Nick de Jardine is a freelance designer and developer from Wellington New Zealand.","Grafik ","New Zealand",7.16,"Web & Interactive,Animation,Minimal,Portfolio,Typography,CSS3,HTML5","Black,Pink,White"
"https://www.awwwards.com/sites/hki-hellohikimori","Day","HKI™ Hellohikimori™","HKI™ is a french independent design studio with cross-discipline expertise in digital production, directing & motion graphics.","HKI™ Hellohikimori™","France",7.75,"Web & Interactive,Graphic design,Portfolio,Responsive Design,Video,HTML5","Black,Brown,White"
"https://www.awwwards.com/sites/whiteboard-1","Day","Whiteboard","Whiteboard is a creative agency devoted to purposeful ventures. Whiteboard works with individuals that create solutions, celebrate entrepreneurship, stand for justice, and believe in the progress of common good.","Whiteboard ","United States",7.15,"Web & Interactive,Fullscreen,Responsive Design,Scrolling,Typography,Video,CSS3","Black,White"
"https://www.awwwards.com/sites/joe-san","Day","Joe San","This is the story about a quest. One of the most beautiful fabrics, the perfect cut, an ideal balance between style and comfort.","Nodymedia","France",7.61,"Fashion,Big Background Images,Clean,Fullscreen,Video,HTML5,jQuery","Black,Blue,White"
"https://www.awwwards.com/sites/kathart-interactive-take-the-tour","Day","KathArt Interactive - take the tour","Experience an interactive tour of award winning digital design agency KathArt Interactices Copenhagen office.","KathArt Interactive","Denmark",7.66,"Design Agencies,Animation,Scrolling,Unusual Navigation,Video,CSS3,HTML5",""
